time,selected_tau,r2_tau_10,current_q_j5,ref_q_current_j5,predicted_ca_j5_at_tau,predicted_cb_j5_at_tau,true_ca_j5_at_tau,true_cb_j5_at_tau
5.966666666666667,10,-3.1628959177668534,76.04321445678747,76.04321445678747,248.49068890276808,88.17656130265736,170.52311399806538,169.47688600193462
6.0,10,-3.277429624573137,73.95176756807633,73.95176756807633,224.06730888130969,115.36453905643437,170.57554694398607,169.4244530560139
6.033333333333333,10,-3.2405220098523504,70.98954728085708,70.98954728085708,196.2760293641442,146.4604379375439,170.17243539685953,169.82756460314047
6.066666666666666,10,-3.2438496239107275,68.82095294292577,68.82095294292577,192.13210150315805,146.67701958940577,169.47562214384612,170.52437785615385
6.1,10,-3.2589121897466606,66.77837080914804,66.77837080914804,183.4512854213595,152.02293055853602,168.81084864310705,171.18915135689295
6.133333333333333,10,-3.2636694000145585,64.01939818241495,64.01939818241495,174.77009661386919,162.03979268258965,168.08548979681575,171.91451020318425
6.166666666666667,10,-3.265733337388017,61.896461674110455,61.896461674110455,167.79035535419754,170.16788454413296,167.46975281201293,172.53024718798704
6.2,10,-3.3050202207053756,59.9682134802796,59.9682134802796,197.75456244369838,140.2812553621411,167.01570207413965,172.98429792586035
6.233333333333333,10,-3.6545315934110825,57.75349113139573,57.75349113139573,256.03114177457286,76.04752861016547,166.70263214129992,173.29736785870006
6.266666666666667,10,-3.9232581524208756,56.39756695135634,56.39756695135634,248.5013018781568,79.03434535391176,166.58491353418978,173.41508646581022
6.3,10,-4.159552634962989,54.96086023946015,54.96086023946015,239.06033274079536,90.15056931203785,166.55492240582993,173.44507759417007
6.333333333333333,10,-4.341211703130353,54.05187641206518,54.05187641206518,228.01891488781308,100.21897502638765,166.55344807276722,173.44655192723275
6.366666666666666,10,-4.326854804267243,53.5075767047217,53.5075767047217,185.8994096493593,147.50925021032316,166.38898260424114,173.61101739575886
6.4,10,-4.329313343020829,53.280392212395554,53.280392212395554,179.99065262006567,158.0065515064472,166.15182903664362,173.84817096335638
6.433333333333334,10,-4.342896418816115,53.15920746864629,53.15920746864629,183.38679769252218,154.8976313739938,165.816599186889,174.183400813111
6.466666666666667,10,-4.381731190495176,53.14823725414101,53.14823725414101,197.53672875776212,143.86066619707532,165.28496898897706,174.71503101102294
6.5,10,-4.418518417617852,53.179258567029706,53.179258567029706,194.03646127061685,141.77661144158674,164.71679361765626,175.28320638234374
6.533333333333333,10,-4.455746362059743,53.17652880751989,53.17652880751989,192.5102423047119,142.7162246875076,164.05748480032395,175.94251519967605
6.566666666666666,10,-4.495171793450857,53.17055857178732,53.17055857178732,195.4224311767497,141.60993295050605,163.2782448275327,176.72175517246728
6.6,10,-4.528289298911171,53.11901990346976,53.11901990346976,193.9416453295912,147.92091795195083,162.40757741621948,177.59242258378052
6.633333333333333,10,-4.561799766786612,53.08703331342705,53.08703331342705,195.8571172033758,148.8697346544968,161.5771596493552,178.4228403506448
6.666666666666667,10,-4.604963163354456,53.05458870266743,53.05458870266743,195.11587016060477,149.86688336273775,160.93299476774052,179.06700523225945
6.7,10,-4.635882004113628,53.04493986578281,53.04493986578281,191.75019370071112,153.52264667470644,160.2123449609956,179.7876550390044
6.733333333333333,10,-4.645594555032689,53.02088730311315,53.02088730311315,195.8050752670226,148.49587938137145,159.7354430296598,180.2645569703402
6.766666666666667,10,-4.720753482592528,52.97306273363523,52.97306273363523,206.72219684182167,136.32398000679132,159.97029062743326,180.02970937256674
6.8,10,-4.77335781601377,52.97892416913436,52.97892416913436,207.1581393703059,134.52162840807804,160.00128145522623,179.99871854477374
6.833333333333333,10,-4.855634126230111,52.94249457509751,52.94249457509751,205.0489471512714,134.8669473657419,160.75635510044688,179.2436448995531
